index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
38,medium,medium,low,high,8.5e-05,8.873892236234104e-05,0.0,-0.04654425489062524,0.0067,0.006806838647953695,1.135,1.211069947651324,8.896684885687585e-05,8.38382731097393e-05,9.372881768445111e-05,-0.05727170863627226,-0.20399720259520393,0.05886233241162131,0.006630096572973056,0.0060722266419949685,0.007183349539884337,1.2704502095991685,1.025193768443967,1.5398921569151724,True
