index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
39,medium,medium,medium,low,8.5e-05,8.683424441888368e-05,0.0,-0.027578242212860593,0.0095,0.009473337048909824,0.215,0.27627098907676817,8.778996491117088e-05,8.182789689498478e-05,9.364107889305164e-05,-0.0533206218089229,-0.14681983895667727,0.04903120763825619,0.009438706292777875,0.00883390875031576,0.010015223320379596,0.2692513666111553,0.10360895399103133,0.41492194596390636,True
