index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
14,low,medium,medium,high,3.3e-05,3.220165246234864e-05,0.0,-0.012218018316260449,0.0095,0.009363923511860306,1.135,1.0885759471471192,3.356468597876011e-05,2.9005081297955934e-05,3.874041781536248e-05,0.01707390969516548,-0.10312920681110782,0.14367948274555253,0.009046345495113328,0.008450190532213651,0.009611601087353417,1.1499130646147129,0.8236305323523901,1.5377697249827933,True
