index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
32,medium,low,medium,high,8.5e-05,9.028497830201976e-05,-0.7,-0.7390160158471296,0.0095,0.00956026771605201,1.135,1.098485477508861,0.00010122110215214808,9.5017328635024e-05,0.00010792343449570353,-0.6350903492280692,-0.7050636276693094,-0.5720455743919679,0.00948955343818196,0.008886234998252222,0.010167107536110463,0.9919215259922014,0.8387087132433186,1.1648874480502132,True
