index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
66,high,medium,medium,low,0.000137,0.00013956949843659357,0.0,0.013170709783735057,0.0095,0.009477438757444051,0.215,0.30269934576884705,0.0001392709214587941,0.0001327847554986937,0.00014593056729076615,0.009200097489019274,-0.20209781639350055,0.18813707188814277,0.009268802951105486,0.008816835679800116,0.009731846857190645,0.28690488593566466,0.13531672578720383,0.47120305227473797,False
