index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
48,medium,high,medium,low,8.5e-05,8.619290744719496e-05,0.7,0.7403141463176557,0.0095,0.009322060352895583,0.215,0.22158058979327996,8.269250425226608e-05,7.59874199452913e-05,8.973535742868205e-05,0.770689182055345,0.6212407560070794,0.9742393645328704,0.00927860485793245,0.008651221124457873,0.009894088880809964,0.18096885686046665,0.06647014607707515,0.30580615459842964,True
