index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
59,high,low,medium,high,0.000137,0.0001329795669698228,-0.7,-0.683389913959714,0.0095,0.009585587290871628,1.135,1.1804132402113827,0.00014342010999924315,0.00013784715920565855,0.00014905084043627897,-0.6417967167019485,-0.6826158108074605,-0.6036815242197111,0.010448705355331244,0.00980207951339156,0.011148644906440087,1.2175868847016649,1.027609701507453,1.4291518665667615,True
