index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
40,medium,medium,medium,medium,8.5e-05,8.548112013340721e-05,0.0,0.022000875039456688,0.0095,0.009465838864724945,0.675,0.6663347136114188,8.679299605251955e-05,8.245952125515338e-05,9.138420663728209e-05,0.01738665524657773,-0.08574702529493017,0.12954556320019073,0.009509876171084803,0.00892407681345281,0.01015792686497934,0.6872099943113127,0.5337892270082827,0.8387534262286236,True
