index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
24,low,high,high,low,3.3e-05,3.469514528472051e-05,0.7,0.7273638581590354,0.0123,0.01254713839106791,0.215,0.23106130869170763,3.8741021103490314e-05,3.354278448670762e-05,4.380789324547608e-05,0.7597722454381859,0.4746603699162275,0.9991928133247736,0.012317622395404593,0.011617718493770418,0.01303341876669765,0.15401884378241712,0.00020896520765645716,0.385329063170666,True
