index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
1,low,low,low,medium,3.3e-05,3.16663536353927e-05,-0.7,-0.6591722092208974,0.0067,0.00665416868732298,0.675,0.7096171550724792,3.260153393394063e-05,2.691044211621055e-05,3.856756869815513e-05,-0.5874550012450487,-0.6507826129416685,-0.5148182551405434,0.006696214716846164,0.006253551070398562,0.007151982660337716,0.7657259294092402,0.6277002299321,0.9164287982990665,True
