index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
74,high,high,low,high,0.000137,0.00013951832548420945,0.7,0.7029722117707621,0.0067,0.006755627451952377,1.135,1.1507884537208253,0.00014125325489638727,0.00013679244760782204,0.00014563838689380027,0.7252587903247794,0.6154803032055298,0.8245634758431173,0.006550284869364377,0.005876921094658469,0.007243359203868446,1.1121727291961665,0.9610718709129134,1.272938548192504,True
