index,v_level,gamma_level,s_level,tau_level,v_gen,v_gen_actual,gamma_gen,gamma_gen_actual,s_gen,s_gen_actual,tau_gen,tau_gen_actual,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
60,high,low,high,low,0.000137,0.00013700509281927488,-0.7,-0.7246826098867162,0.0123,0.012293522899687494,0.215,0.36292213477600976,0.00014511965249795327,0.0001373987619205694,0.00015211046121712645,-0.6599373030719373,-0.785276760316556,-0.5432858234101907,0.012496254153042423,0.011818491462008933,0.013208101512739217,0.39925137869539595,0.2863248921886424,0.5166660196089167,True
