,b,p_error,v__0_0,gamma__0_0,s__0_0,tau__0_0,t0__0_0
0,1.0,0.05,2.0639020725968352e-05,0.9120536818511482,0.00610043216256418,2.3279244503799212,0.0
1,1.0,0.05,2.0639020725968352e-05,0.9120536818511482,0.006402621964431869,2.621489642360096,0.0
2,1.0,0.05,2.0639020725968352e-05,0.8012550124730584,0.006402621964431869,2.039142847104955,0.0
3,1.0,0.05,2.0639020725968352e-05,0.8012550124730584,0.006402621964431869,2.04733330955354,0.0
4,1.0,0.05,2.0639020725968352e-05,0.8012550124730584,0.006316337309040344,2.0052850139839338,0.0
5,1.0,0.05,2.0639020725968352e-05,0.8012550124730584,0.006316337309040344,2.0052850139839338,0.0
6,1.0,0.05,2.0639020725968352e-05,0.8012550124730584,0.0062194228636775215,2.0052850139839338,0.0
7,1.0,0.05,2.093541880618629e-05,0.8012550124730584,0.0062194228636775215,2.0052850139839338,0.0
8,1.0,0.05,2.093541880618629e-05,0.8012550124730584,0.0062194228636775215,2.0052850139839338,0.0
9,1.0,0.05,2.093541880618629e-05,0.9769206892476721,0.006037950608555321,2.0052850139839338,0.0
10,1.0,0.05,2.093541880618629e-05,0.9769206892476721,0.006378338189636003,1.1801938046710099,0.0
11,1.0,0.05,2.093541880618629e-05,0.9769206892476721,0.006378338189636003,1.1801938046710099,0.0
12,1.0,0.05,2.093541880618629e-05,0.7888811657649502,0.006042246429535387,1.1801938046710099,0.0
13,1.0,0.05,2.093541880618629e-05,0.8877226842146122,0.005538877017506063,1.1801938046710099,0.0
14,1.0,0.05,2.093541880618629e-05,0.8877226842146122,0.005538877017506063,1.1801938046710099,0.0
15,1.0,0.05,2.093541880618629e-05,0.8877226842146122,0.00562002164793654,1.1801938046710099,0.0
16,1.0,0.05,2.0856910575662945e-05,0.8877226842146122,0.0054823511091928534,1.8070041379080237,0.0
17,1.0,0.05,2.0856910575662945e-05,0.8877226842146122,0.0054823511091928534,1.8070041379080237,0.0
18,1.0,0.05,2.0856910575662945e-05,0.8877226842146122,0.005384167484626243,1.0820282627479911,0.0
19,1.0,0.05,2.0856910575662945e-05,0.8877226842146122,0.006210694996914271,1.0820282627479911,0.0
20,1.0,0.05,2.0856910575662945e-05,0.9846968335693624,0.006210694996914271,1.164657718071855,0.0
21,1.0,0.05,2.0856910575662945e-05,0.9846968335693624,0.006210694996914271,1.3181707816734818,0.0
