index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
100,variable,medium,low,low,0.00015,5.551115123125783e-17,0.0047,0.21500000000000002,0.000153,0.04,0.004206,0.19,True
