index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
44,medium,medium,high,high,8.249999999999999e-05,5.551115123125783e-17,0.0103,1.135,8.114155236935635e-05,6.539444194603754e-05,9.904821754973238e-05,0.1330763771764316,0.0006238351861964642,0.2565491445870687,0.010154854115388036,0.009679875428579296,0.010666272290671372,1.4125927971312764,1.2501465671754106,1.5543629222369095,
