index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
72,high,high,low,low,0.0001365,0.8000000000000004,0.0047,0.21500000000000002,0.00013775498422652292,0.00012228355474270866,0.00015208759678319615,0.7089382256296127,0.6021097504051935,0.8131917217508511,0.002661560412323401,0.0024409933690905682,0.00287097374800887,0.16770714036091863,0.12971278942340797,0.21087378665128476,
