index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
18,low,high,low,low,2.85e-05,0.8000000000000004,0.0047,0.21500000000000002,4.269439127340943e-05,2.4719039958494817e-05,5.8593790568941935e-05,0.7558548832790559,0.6796831254997744,0.8301473801996935,0.003954317559579879,0.0032265467883291032,0.004681043559639286,0.23255048525089153,0.1562076303784427,0.32307275903355237,
