index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
62,high,low,high,high,0.0001365,-0.8,0.0103,1.135,0.00013643022070123013,0.0001191357992309068,0.00015464564721223673,-0.6431427837863193,-0.6957852780290241,-0.5859495796854497,0.010929443886066051,0.01060392120389499,0.011221070706100183,1.3276985670394248,1.1452017588046763,1.5245914083664112,
