index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
43,medium,medium,high,medium,8.249999999999999e-05,5.551115123125783e-17,0.0103,0.6749999999999999,8.097841736239875e-05,6.0610633778159684e-05,0.00010307057744685952,-0.0163680501787615,-0.1811237505561144,0.15773277107174266,0.00974794833382472,0.009436516355480807,0.010061599350453707,0.5839052803312546,0.4889118892301491,0.6918987261684755,
