index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
6,low,low,high,low,2.85e-05,-0.8,0.0103,0.21500000000000002,3.9454030764168935e-05,2.693858076438924e-05,5.403063782517973e-05,-0.5974166605487575,-0.7098037296961077,-0.48136351170724667,0.010193418155157037,0.009693065192184784,0.010677701041446927,0.33259763904706086,0.2344597130972096,0.44289086904242947,
