index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,v_rec_hpd_lower,v_rec_hpd_upper,gamma_rec,gamma_rec_hpd_lower,gamma_rec_hpd_upper,s_rec,s_rec_hpd_lower,s_rec_hpd_upper,tau_rec,tau_rec_hpd_lower,tau_rec_hpd_upper,converged
48,medium,high,medium,low,8.249999999999999e-05,0.8000000000000004,0.0075,0.21500000000000002,0.00010774321726452277,8.122862210119252e-05,0.0001384068858452449,0.5652075019097679,0.4368475917707839,0.6861572592213121,0.005165520657893084,0.0038868350960291906,0.006632288330848498,0.13136732181304966,0.08757513386141613,0.18211077291706232,
