index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
894,low,high,high,variable,2.85e-05,0.8000000000000004,0.0103,0.4833333333333333,3.5e-05,0.81,0.009357,0.3,
