index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
745,high,low,variable,high,0.0001365,-0.8,0.0071111111111111115,1.135,0.000155,-0.73,0.007986,1.15,
