index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
556,low,low,variable,medium,2.85e-05,-0.8,0.00788888888888889,0.6749999999999999,3e-05,-0.8,0.00779,0.97,
