index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
83,variable,low,high,high,4.4999999999999996e-05,-0.8,0.0103,1.135,4.8e-05,-0.57,0.009758,0.99,
