index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
610,low,high,variable,low,2.85e-05,0.8000000000000004,0.011,0.21500000000000002,3.1e-05,0.94,0.010526,0.24,
