index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
890,low,high,medium,variable,2.85e-05,0.8000000000000004,0.0075,1.25,2.8e-05,0.83,0.00717,3.2,
