index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
62,variable,low,high,low,2.9999999999999997e-05,-0.8,0.0103,0.21500000000000002,2.5e-05,-0.76,0.011466,0.27,
