index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
1013,high,low,high,variable,0.0001365,-0.8,0.0103,0.3555555555555555,0.00015,-0.75,0.010597,0.32,
