index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
204,variable,high,low,high,5.999999999999999e-05,0.8000000000000004,0.0047,1.135,5.8e-05,0.89,0.004113,1.47,True
