index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
313,low,variable,medium,medium,2.85e-05,-0.5555555555555556,0.0075,0.6749999999999999,3e-05,-0.49,0.007492,0.81,True
