index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
419,medium,variable,medium,high,8.249999999999999e-05,0.7777777777777777,0.0075,1.135,8.1e-05,0.83,0.006952,1.08,True
