index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
25,variable,low,low,high,7.5e-05,-0.8,0.0047,1.135,7.8e-05,-0.63,0.005492,1.22,True
