index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
430,medium,variable,high,low,8.249999999999999e-05,1.0,0.0103,0.21500000000000002,9.5e-05,0.98,0.009214,0.17,True
