index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
48,variable,low,medium,medium,0.00011999999999999998,-0.8,0.0075,0.6749999999999999,0.000135,-0.72,0.008724,0.88,True
