index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
201,variable,high,low,high,1.5e-05,0.8000000000000004,0.0047,1.135,1.4e-05,0.78,0.004655,1.75,True
