index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
249,variable,high,high,low,0.00013499999999999997,0.8000000000000004,0.0103,0.21500000000000002,0.000136,0.74,0.009774,0.17,True
